#Perc	time	N	Ekin	Epot	Eges
73.9%	738.82	5	0.535498	12.1173	12.6528
73.9%	738.83	5	0.53697	12.1159	12.6528
73.9%	738.84	5	0.538465	12.1144	12.6528
73.9%	738.85	5	0.539975	12.1129	12.6528
73.9%	738.86	5	0.541493	12.1113	12.6528
73.9%	738.87	5	0.543014	12.1098	12.6528
73.9%	738.88	5	0.544529	12.1083	12.6528
73.9%	738.89	5	0.546031	12.1068	12.6528
73.9%	738.9	5	0.547514	12.1053	12.6528
73.9%	738.91	5	0.54897	12.1039	12.6528
73.9%	738.92	5	0.550393	12.1025	12.6528
73.9%	738.93	5	0.551775	12.1011	12.6528
73.9%	738.94	5	0.553111	12.0997	12.6528
73.9%	738.95	5	0.554394	12.0985	12.6528
73.9%	738.96	5	0.555617	12.0972	12.6528
73.9%	738.97	5	0.556775	12.0961	12.6528
73.9%	738.98	5	0.557862	12.095	12.6528
73.9%	738.99	5	0.558873	12.094	12.6528
73.9%	739	5	0.559803	12.093	12.6529
73.9%	739.01	5	0.560648	12.0922	12.6529
73.9%	739.02	5	0.561402	12.0914	12.6529
73.9%	739.03	5	0.562064	12.0908	12.6529
73.9%	739.04	5	0.562629	12.0902	12.6529
73.9%	739.05	5	0.563094	12.0898	12.6529
73.9%	739.06	5	0.563456	12.0894	12.6529
73.9%	739.07	5	0.563715	12.0891	12.6529
73.9%	739.08	5	0.563868	12.089	12.6529
73.9%	739.09	5	0.563913	12.0889	12.6529
73.9%	739.1	5	0.563851	12.089	12.6529
73.9%	739.11	5	0.563682	12.0892	12.6529
73.9%	739.12	5	0.563405	12.0894	12.6529
73.9%	739.13	5	0.563021	12.0898	12.6529
73.9%	739.14	5	0.562531	12.0903	12.6529
73.9%	739.15	5	0.561938	12.0909	12.6529
73.9%	739.16	5	0.561243	12.0916	12.6529
73.9%	739.17	5	0.560449	12.0924	12.6529
73.9%	739.18	5	0.559559	12.0933	12.6529
73.9%	739.19	5	0.558577	12.0943	12.6529
73.9%	739.2	5	0.557506	12.0953	12.6529
73.9%	739.21	5	0.55635	12.0965	12.6529
73.9%	739.22	5	0.555115	12.0977	12.6529
73.9%	739.23	5	0.553806	12.0991	12.6529
73.9%	739.24	5	0.552427	12.1004	12.6529
73.9%	739.25	5	0.550985	12.1019	12.6529
73.9%	739.26	5	0.549486	12.1034	12.6529
73.9%	739.27	5	0.547936	12.1049	12.6529
73.9%	739.28	5	0.546341	12.1065	12.6529
73.9%	739.29	5	0.54471	12.1082	12.6529
73.9%	739.3	5	0.543048	12.1098	12.6529
73.9%	739.31	5	0.541362	12.1115	12.6529
73.9%	739.32	5	0.539661	12.1132	12.6529
73.9%	739.33	5	0.537952	12.1149	12.6529
73.9%	739.34	5	0.536241	12.1166	12.6529
73.9%	739.35	5	0.534537	12.1183	12.6529
73.9%	739.36	5	0.532848	12.12	12.6529
73.9%	739.37	5	0.531179	12.1217	12.6529
73.9%	739.38	5	0.52954	12.1233	12.6529
73.9%	739.39	5	0.527937	12.1249	12.6529
73.9%	739.4	5	0.526377	12.1265	12.6529
73.9%	739.41	5	0.524867	12.128	12.6529
73.9%	739.42	5	0.523413	12.1295	12.6529
73.9%	739.43	5	0.522022	12.1309	12.6529
73.9%	739.44	5	0.5207	12.1322	12.6529
73.9%	739.45	5	0.519452	12.1334	12.6529
73.9%	739.46	5	0.518283	12.1346	12.6529
73.9%	739.47	5	0.517199	12.1357	12.6529
73.9%	739.48	5	0.516203	12.1367	12.6529
73.9%	739.49	5	0.5153	12.1376	12.6529
74%	739.5	5	0.514492	12.1384	12.6529
74%	739.51	5	0.513783	12.1391	12.6529
74%	739.52	5	0.513175	12.1397	12.6529
74%	739.53	5	0.512669	12.1402	12.6529
74%	739.54	5	0.512267	12.1406	12.6529
74%	739.55	5	0.511969	12.1409	12.6529
74%	739.56	5	0.511775	12.1411	12.6529
74%	739.57	5	0.511686	12.1412	12.6529
74%	739.58	5	0.511699	12.1412	12.6529
74%	739.59	5	0.511814	12.1411	12.6529
74%	739.6	5	0.512028	12.1409	12.6529
74%	739.61	5	0.512338	12.1405	12.6529
74%	739.62	5	0.512742	12.1401	12.6529
74%	739.63	5	0.513236	12.1396	12.6529
74%	739.64	5	0.513816	12.1391	12.6529
74%	739.65	5	0.514478	12.1384	12.6529
74%	739.66	5	0.515216	12.1377	12.6529
74%	739.67	5	0.516026	12.1369	12.6529
74%	739.68	5	0.516903	12.136	12.6529
74%	739.69	5	0.51784	12.135	12.6529
74%	739.7	5	0.518831	12.1341	12.6529
74%	739.71	5	0.519871	12.133	12.6529
74%	739.72	5	0.520953	12.1319	12.6529
74%	739.73	5	0.52207	12.1308	12.6529
74%	739.74	5	0.523217	12.1297	12.6529
74%	739.75	5	0.524386	12.1285	12.6529
74%	739.76	5	0.525571	12.1273	12.6529
74%	739.77	5	0.526765	12.1261	12.6529
74%	739.78	5	0.527961	12.1249	12.6529
74%	739.79	5	0.529154	12.1237	12.6529
74%	739.8	5	0.530336	12.1226	12.6529
74%	739.81	5	0.531502	12.1214	12.6529
74%	739.82	5	0.532646	12.1203	12.6529
74%	739.83	5	0.53376	12.1191	12.6529
74%	739.84	5	0.534841	12.1181	12.6529
74%	739.85	5	0.535882	12.117	12.6529
74%	739.86	5	0.536878	12.116	12.6529
74%	739.87	5	0.537825	12.1151	12.6529
74%	739.88	5	0.538717	12.1142	12.6529
74%	739.89	5	0.539551	12.1134	12.6529
74%	739.9	5	0.540322	12.1126	12.6529
74%	739.91	5	0.541027	12.1119	12.6529
74%	739.92	5	0.541663	12.1112	12.6529
74%	739.93	5	0.542226	12.1107	12.6529
74%	739.94	5	0.542713	12.1102	12.6529
74%	739.95	5	0.543124	12.1098	12.6529
74%	739.96	5	0.543455	12.1095	12.6529
74%	739.97	5	0.543705	12.1092	12.6529
74%	739.98	5	0.543873	12.109	12.6529
74%	739.99	5	0.543957	12.109	12.6529
74%	740	5	0.543959	12.1089	12.6529
74%	740.01	5	0.543876	12.109	12.6529
74%	740.02	5	0.54371	12.1092	12.6529
74%	740.03	5	0.543461	12.1094	12.6529
74%	740.04	5	0.54313	12.1098	12.6529
74%	740.05	5	0.542717	12.1102	12.6529
74%	740.06	5	0.542225	12.1107	12.6529
74%	740.07	5	0.541654	12.1113	12.6529
74%	740.08	5	0.541007	12.1119	12.6529
74%	740.09	5	0.540287	12.1126	12.6529
74%	740.1	5	0.539495	12.1134	12.6529
74%	740.11	5	0.538634	12.1143	12.6529
74%	740.12	5	0.537707	12.1152	12.6529
74%	740.13	5	0.536718	12.1162	12.6529
74%	740.14	5	0.53567	12.1172	12.6529
74%	740.15	5	0.534566	12.1183	12.6529
74%	740.16	5	0.53341	12.1195	12.6529
74%	740.17	5	0.532206	12.1207	12.6529
74%	740.18	5	0.530958	12.122	12.6529
74%	740.19	5	0.52967	12.1232	12.6529
74%	740.2	5	0.528346	12.1246	12.6529
74%	740.21	5	0.52699	12.1259	12.6529
74%	740.22	5	0.525606	12.1273	12.6529
74%	740.23	5	0.5242	12.1287	12.6529
74%	740.24	5	0.522774	12.1301	12.6529
74%	740.25	5	0.521335	12.1316	12.6529
74%	740.26	5	0.519885	12.133	12.6529
74%	740.27	5	0.518429	12.1345	12.6529
74%	740.28	5	0.516972	12.1359	12.6529
74%	740.29	5	0.515517	12.1374	12.6529
74%	740.3	5	0.514068	12.1389	12.6529
74%	740.31	5	0.51263	12.1403	12.6529
74%	740.32	5	0.511206	12.1417	12.6529
74%	740.33	5	0.5098	12.1431	12.6529
74%	740.34	5	0.508415	12.1445	12.6529
74%	740.35	5	0.507055	12.1459	12.6529
74%	740.36	5	0.505723	12.1472	12.6529
74%	740.37	5	0.504422	12.1485	12.6529
74%	740.38	5	0.503154	12.1498	12.6529
74%	740.39	5	0.501922	12.151	12.6529
74%	740.4	5	0.500729	12.1522	12.6529
74%	740.41	5	0.499577	12.1534	12.6529
74%	740.42	5	0.498467	12.1545	12.6529
74%	740.43	5	0.497402	12.1555	12.6529
74%	740.44	5	0.496383	12.1566	12.6529
74%	740.45	5	0.49541	12.1575	12.6529
74%	740.46	5	0.494486	12.1584	12.6529
74%	740.47	5	0.49361	12.1593	12.6529
74%	740.48	5	0.492784	12.1602	12.6529
74%	740.49	5	0.492007	12.1609	12.6529
74.1%	740.5	5	0.491281	12.1617	12.6529
74.1%	740.51	5	0.490604	12.1623	12.6529
74.1%	740.52	5	0.489977	12.163	12.6529
74.1%	740.53	5	0.489399	12.1635	12.6529
74.1%	740.54	5	0.48887	12.1641	12.6529
74.1%	740.55	5	0.488389	12.1645	12.6529
74.1%	740.56	5	0.487955	12.165	12.6529
74.1%	740.57	5	0.487566	12.1654	12.6529
74.1%	740.58	5	0.487223	12.1657	12.6529
74.1%	740.59	5	0.486922	12.166	12.6529
74.1%	740.6	5	0.486664	12.1663	12.6529
74.1%	740.61	5	0.486447	12.1665	12.6529
74.1%	740.62	5	0.486268	12.1667	12.6529
74.1%	740.63	5	0.486128	12.1668	12.6529
74.1%	740.64	5	0.486022	12.1669	12.6529
74.1%	740.65	5	0.485952	12.167	12.6529
74.1%	740.66	5	0.485913	12.167	12.6529
74.1%	740.67	5	0.485905	12.167	12.6529
74.1%	740.68	5	0.485927	12.167	12.6529
74.1%	740.69	5	0.485976	12.167	12.6529
74.1%	740.7	5	0.48605	12.1669	12.6529
74.1%	740.71	5	0.486149	12.1668	12.6529
74.1%	740.72	5	0.486271	12.1667	12.6529
74.1%	740.73	5	0.486414	12.1665	12.6529
74.1%	740.74	5	0.486576	12.1664	12.6529
74.1%	740.75	5	0.486757	12.1662	12.6529
74.1%	740.76	5	0.486955	12.166	12.6529
74.1%	740.77	5	0.48717	12.1658	12.6529
74.1%	740.78	5	0.487399	12.1655	12.6529
74.1%	740.79	5	0.487642	12.1653	12.6529
74.1%	740.8	5	0.487899	12.165	12.6529
74.1%	740.81	5	0.488169	12.1648	12.6529
74.1%	740.82	5	0.48845	12.1645	12.6529
74.1%	740.83	5	0.488743	12.1642	12.6529
74.1%	740.84	5	0.489048	12.1639	12.6529
74.1%	740.85	5	0.489363	12.1636	12.6529
74.1%	740.86	5	0.489689	12.1632	12.6529
74.1%	740.87	5	0.490026	12.1629	12.6529
74.1%	740.88	5	0.490374	12.1626	12.6529
74.1%	740.89	5	0.490734	12.1622	12.6529
74.1%	740.9	5	0.491105	12.1618	12.6529
74.1%	740.91	5	0.491488	12.1615	12.6529
74.1%	740.92	5	0.491884	12.1611	12.6529
74.1%	740.93	5	0.492294	12.1606	12.6529
74.1%	740.94	5	0.492717	12.1602	12.6529
74.1%	740.95	5	0.493156	12.1598	12.6529
74.1%	740.96	5	0.49361	12.1593	12.6529
74.1%	740.97	5	0.494082	12.1589	12.6529
74.1%	740.98	5	0.494571	12.1584	12.6529
74.1%	740.99	5	0.49508	12.1579	12.6529
74.1%	741	5	0.495609	12.1573	12.6529
74.1%	741.01	5	0.49616	12.1568	12.6529
74.1%	741.02	5	0.496734	12.1562	12.6529
74.1%	741.03	5	0.497331	12.1556	12.6529
74.1%	741.04	5	0.497955	12.155	12.6529
74.1%	741.05	5	0.498605	12.1543	12.6529
74.1%	741.06	5	0.499284	12.1537	12.6529
74.1%	741.07	5	0.499991	12.1529	12.6529
74.1%	741.08	5	0.50073	12.1522	12.6529
74.1%	741.09	5	0.501501	12.1514	12.6529
74.1%	741.1	5	0.502305	12.1506	12.6529
74.1%	741.11	5	0.503144	12.1498	12.6529
74.1%	741.12	5	0.504018	12.1489	12.6529
74.1%	741.13	5	0.504929	12.148	12.6529
74.1%	741.14	5	0.505878	12.1471	12.6529
74.1%	741.15	5	0.506866	12.1461	12.6529
74.1%	741.16	5	0.507893	12.145	12.6529
74.1%	741.17	5	0.508961	12.144	12.6529
74.1%	741.18	5	0.51007	12.1429	12.6529
74.1%	741.19	5	0.51122	12.1417	12.6529
74.1%	741.2	5	0.512413	12.1405	12.6529
74.1%	741.21	5	0.513648	12.1393	12.6529
74.1%	741.22	5	0.514925	12.138	12.6529
74.1%	741.23	5	0.516246	12.1367	12.6529
74.1%	741.24	5	0.517609	12.1353	12.6529
74.1%	741.25	5	0.519015	12.1339	12.6529
74.1%	741.26	5	0.520463	12.1325	12.6529
74.1%	741.27	5	0.521953	12.131	12.6529
74.1%	741.28	5	0.523485	12.1295	12.6529
74.1%	741.29	5	0.525056	12.1279	12.6529
74.1%	741.3	5	0.526668	12.1263	12.653
74.1%	741.31	5	0.528318	12.1246	12.653
74.1%	741.32	5	0.530006	12.1229	12.653
74.1%	741.33	5	0.53173	12.1212	12.653
74.1%	741.34	5	0.533489	12.1195	12.653
74.1%	741.35	5	0.535281	12.1177	12.653
74.1%	741.36	5	0.537104	12.1159	12.653
74.1%	741.37	5	0.538957	12.114	12.653
74.1%	741.38	5	0.540838	12.1121	12.653
74.1%	741.39	5	0.542744	12.1102	12.653
74.1%	741.4	5	0.544672	12.1083	12.653
74.1%	741.41	5	0.546622	12.1063	12.653
74.1%	741.42	5	0.548589	12.1044	12.653
74.1%	741.43	5	0.550572	12.1024	12.653
74.1%	741.44	5	0.552568	12.1004	12.653
74.1%	741.45	5	0.554573	12.0984	12.653
74.1%	741.46	5	0.556585	12.0964	12.653
74.1%	741.47	5	0.558601	12.0944	12.653
74.1%	741.48	5	0.560617	12.0924	12.653
74.1%	741.49	5	0.56263	12.0903	12.653
74.2%	741.5	5	0.564637	12.0883	12.653
74.2%	741.51	5	0.566635	12.0863	12.653
74.2%	741.52	5	0.56862	12.0844	12.653
74.2%	741.53	5	0.570588	12.0824	12.653
74.2%	741.54	5	0.572536	12.0804	12.653
74.2%	741.55	5	0.574461	12.0785	12.653
74.2%	741.56	5	0.576358	12.0766	12.653
74.2%	741.57	5	0.578225	12.0748	12.653
74.2%	741.58	5	0.580056	12.0729	12.653
74.2%	741.59	5	0.58185	12.0711	12.653
74.2%	741.6	5	0.583601	12.0694	12.653
74.2%	741.61	5	0.585307	12.0677	12.653
74.2%	741.62	5	0.586964	12.066	12.653
74.2%	741.63	5	0.588567	12.0644	12.653
74.2%	741.64	5	0.590115	12.0629	12.653
74.2%	741.65	5	0.591602	12.0614	12.653
74.2%	741.66	5	0.593026	12.06	12.653
74.2%	741.67	5	0.594382	12.0586	12.653
74.2%	741.68	5	0.595669	12.0573	12.653
74.2%	741.69	5	0.596882	12.0561	12.653
74.2%	741.7	5	0.598018	12.055	12.653
74.2%	741.71	5	0.599075	12.0539	12.653
74.2%	741.72	5	0.600048	12.053	12.653
74.2%	741.73	5	0.600936	12.0521	12.653
74.2%	741.74	5	0.601735	12.0513	12.653
74.2%	741.75	5	0.602443	12.0506	12.653
74.2%	741.76	5	0.603057	12.0499	12.653
74.2%	741.77	5	0.603575	12.0494	12.653
74.2%	741.78	5	0.603994	12.049	12.653
74.2%	741.79	5	0.604312	12.0487	12.653
74.2%	741.8	5	0.604527	12.0485	12.653
74.2%	741.81	5	0.604638	12.0484	12.653
74.2%	741.82	5	0.604642	12.0484	12.653
74.2%	741.83	5	0.604539	12.0485	12.653
74.2%	741.84	5	0.604326	12.0487	12.653
74.2%	741.85	5	0.604003	12.049	12.653
74.2%	741.86	5	0.603568	12.0494	12.653
74.2%	741.87	5	0.603021	12.05	12.653
74.2%	741.88	5	0.60236	12.0506	12.653
74.2%	741.89	5	0.601587	12.0514	12.653
74.2%	741.9	5	0.600699	12.0523	12.653
74.2%	741.91	5	0.599698	12.0533	12.653
74.2%	741.92	5	0.598583	12.0544	12.653
74.2%	741.93	5	0.597355	12.0557	12.653
74.2%	741.94	5	0.596014	12.057	12.653
74.2%	741.95	5	0.594561	12.0584	12.653
74.2%	741.96	5	0.592997	12.06	12.653
74.2%	741.97	5	0.591323	12.0617	12.653
74.2%	741.98	5	0.589541	12.0635	12.653
74.2%	741.99	5	0.587653	12.0654	12.653
74.2%	742	5	0.585659	12.0674	12.653
74.2%	742.01	5	0.583563	12.0695	12.653
74.2%	742.02	5	0.581366	12.0716	12.653
74.2%	742.03	5	0.579071	12.0739	12.653
74.2%	742.04	5	0.576682	12.0763	12.653
74.2%	742.05	5	0.5742	12.0788	12.653
74.2%	742.06	5	0.571629	12.0814	12.653
74.2%	742.07	5	0.568973	12.0841	12.653
74.2%	742.08	5	0.566235	12.0868	12.653
74.2%	742.09	5	0.563419	12.0896	12.653
74.2%	742.1	5	0.560529	12.0925	12.653
74.2%	742.11	5	0.557569	12.0955	12.653
74.2%	742.12	5	0.554544	12.0985	12.653
74.2%	742.13	5	0.551458	12.1016	12.653
74.2%	742.14	5	0.548316	12.1047	12.653
74.2%	742.15	5	0.545123	12.1079	12.653
74.2%	742.16	5	0.541884	12.1112	12.653
74.2%	742.17	5	0.538605	12.1144	12.6531
74.2%	742.18	5	0.53529	12.1178	12.6531
74.2%	742.19	5	0.531945	12.1211	12.6531
74.2%	742.2	5	0.528575	12.1245	12.6531
74.2%	742.21	5	0.525187	12.1279	12.6531
74.2%	742.22	5	0.521785	12.1313	12.6531
74.2%	742.23	5	0.518376	12.1347	12.6531
74.2%	742.24	5	0.514965	12.1381	12.6531
74.2%	742.25	5	0.511558	12.1415	12.6531
74.2%	742.26	5	0.508161	12.1449	12.6531
74.2%	742.27	5	0.504779	12.1483	12.6531
74.2%	742.28	5	0.501419	12.1517	12.6531
74.2%	742.29	5	0.498085	12.155	12.6531
74.2%	742.3	5	0.494783	12.1583	12.6531
74.2%	742.31	5	0.491519	12.1616	12.6531
74.2%	742.32	5	0.488298	12.1648	12.6531
74.2%	742.33	5	0.485125	12.168	12.6531
74.2%	742.34	5	0.482005	12.1711	12.6531
74.2%	742.35	5	0.478943	12.1742	12.6531
74.2%	742.36	5	0.475944	12.1772	12.6531
74.2%	742.37	5	0.473011	12.1801	12.6531
74.2%	742.38	5	0.470149	12.183	12.6531
74.2%	742.39	5	0.467363	12.1857	12.6531
74.2%	742.4	5	0.464654	12.1885	12.6531
74.2%	742.41	5	0.462028	12.1911	12.6531
74.2%	742.42	5	0.459487	12.1936	12.6531
74.2%	742.43	5	0.457034	12.1961	12.6531
74.2%	742.44	5	0.454671	12.1984	12.6531
74.2%	742.45	5	0.452401	12.2007	12.6531
74.2%	742.46	5	0.450226	12.2029	12.6531
74.2%	742.47	5	0.448147	12.205	12.6531
74.2%	742.48	5	0.446166	12.207	12.6531
74.2%	742.49	5	0.444283	12.2088	12.6531
74.3%	742.5	5	0.4425	12.2106	12.6531
74.3%	742.51	5	0.440817	12.2123	12.6531
74.3%	742.52	5	0.439234	12.2139	12.6531
74.3%	742.53	5	0.43775	12.2154	12.6531
74.3%	742.54	5	0.436366	12.2168	12.6531
74.3%	742.55	5	0.435081	12.218	12.6531
74.3%	742.56	5	0.433893	12.2192	12.6531
74.3%	742.57	5	0.432802	12.2203	12.6531
74.3%	742.58	5	0.431806	12.2213	12.6531
74.3%	742.59	5	0.430904	12.2222	12.6531
74.3%	742.6	5	0.430093	12.223	12.6531
74.3%	742.61	5	0.429371	12.2238	12.6531
74.3%	742.62	5	0.428737	12.2244	12.6531
74.3%	742.63	5	0.428188	12.2249	12.6531
74.3%	742.64	5	0.427722	12.2254	12.6531
74.3%	742.65	5	0.427335	12.2258	12.6531
74.3%	742.66	5	0.427025	12.2261	12.6531
74.3%	742.67	5	0.42679	12.2263	12.6531
74.3%	742.68	5	0.426626	12.2265	12.6531
74.3%	742.69	5	0.42653	12.2266	12.6531
74.3%	742.7	5	0.4265	12.2266	12.6531
74.3%	742.71	5	0.426533	12.2266	12.6531
74.3%	742.72	5	0.426625	12.2265	12.6531
74.3%	742.73	5	0.426773	12.2264	12.6531
74.3%	742.74	5	0.426975	12.2261	12.6531
74.3%	742.75	5	0.427228	12.2259	12.6531
74.3%	742.76	5	0.427529	12.2256	12.6531
74.3%	742.77	5	0.427874	12.2253	12.6531
74.3%	742.78	5	0.428262	12.2249	12.6531
74.3%	742.79	5	0.42869	12.2244	12.6531
74.3%	742.8	5	0.429154	12.224	12.6531
74.3%	742.81	5	0.429654	12.2235	12.6531
74.3%	742.82	5	0.430185	12.2229	12.6531
74.3%	742.83	5	0.430747	12.2224	12.6531
74.3%	742.84	5	0.431337	12.2218	12.6531
74.3%	742.85	5	0.431953	12.2212	12.6531
74.3%	742.86	5	0.432593	12.2205	12.6531
74.3%	742.87	5	0.433255	12.2199	12.6531
74.3%	742.88	5	0.433939	12.2192	12.6531
74.3%	742.89	5	0.434642	12.2185	12.6531
74.3%	742.9	5	0.435362	12.2178	12.6531
74.3%	742.91	5	0.4361	12.217	12.6531
74.3%	742.92	5	0.436854	12.2163	12.6531
74.3%	742.93	5	0.437622	12.2155	12.6531
74.3%	742.94	5	0.438405	12.2147	12.6531
74.3%	742.95	5	0.439201	12.2139	12.6531
74.3%	742.96	5	0.440009	12.2131	12.6531
74.3%	742.97	5	0.44083	12.2123	12.6531
74.3%	742.98	5	0.441662	12.2115	12.6531
74.3%	742.99	5	0.442506	12.2106	12.6531
74.3%	743	5	0.44336	12.2098	12.6531
74.3%	743.01	5	0.444226	12.2089	12.6531
74.3%	743.02	5	0.445103	12.208	12.6531
74.3%	743.03	5	0.44599	12.2071	12.6531
74.3%	743.04	5	0.446889	12.2062	12.6531
74.3%	743.05	5	0.447798	12.2053	12.6531
74.3%	743.06	5	0.448718	12.2044	12.6531
74.3%	743.07	5	0.44965	12.2035	12.6531
74.3%	743.08	5	0.450593	12.2025	12.6531
74.3%	743.09	5	0.451547	12.2016	12.6531
74.3%	743.1	5	0.452513	12.2006	12.6531
74.3%	743.11	5	0.45349	12.1996	12.6531
74.3%	743.12	5	0.45448	12.1986	12.6531
74.3%	743.13	5	0.455482	12.1976	12.6531
74.3%	743.14	5	0.456496	12.1966	12.6531
74.3%	743.15	5	0.457522	12.1956	12.6531
74.3%	743.16	5	0.458561	12.1946	12.6531
74.3%	743.17	5	0.459612	12.1935	12.6531
74.3%	743.18	5	0.460676	12.1925	12.6531
74.3%	743.19	5	0.461753	12.1914	12.6531
74.3%	743.2	5	0.462841	12.1903	12.6531
74.3%	743.21	5	0.463943	12.1892	12.6531
74.3%	743.22	5	0.465056	12.1881	12.6531
74.3%	743.23	5	0.466181	12.187	12.6531
74.3%	743.24	5	0.467318	12.1858	12.6531
74.3%	743.25	5	0.468466	12.1847	12.6531
74.3%	743.26	5	0.469625	12.1835	12.6531
74.3%	743.27	5	0.470794	12.1823	12.6531
74.3%	743.28	5	0.471973	12.1812	12.6531
74.3%	743.29	5	0.473162	12.18	12.6531
74.3%	743.3	5	0.474359	12.1788	12.6531
74.3%	743.31	5	0.475565	12.1776	12.6531
74.3%	743.32	5	0.476778	12.1764	12.6531
74.3%	743.33	5	0.477998	12.1751	12.6531
74.3%	743.34	5	0.479224	12.1739	12.6531
74.3%	743.35	5	0.480454	12.1727	12.6531
74.3%	743.36	5	0.48169	12.1714	12.6531
74.3%	743.37	5	0.482928	12.1702	12.6531
74.3%	743.38	5	0.48417	12.169	12.6531
74.3%	743.39	5	0.485412	12.1677	12.6531
74.3%	743.4	5	0.486656	12.1665	12.6531
74.3%	743.41	5	0.487899	12.1652	12.6531
74.3%	743.42	5	0.489142	12.164	12.6531
74.3%	743.43	5	0.490382	12.1628	12.6531
74.3%	743.44	5	0.49162	12.1615	12.6531
74.3%	743.45	5	0.492853	12.1603	12.6531
74.3%	743.46	5	0.494082	12.1591	12.6531
74.3%	743.47	5	0.495305	12.1578	12.6531
74.3%	743.48	5	0.496522	12.1566	12.6531
74.3%	743.49	5	0.497731	12.1554	12.6531
74.4%	743.5	5	0.498932	12.1542	12.6531
74.4%	743.51	5	0.500124	12.153	12.6531
74.4%	743.52	5	0.501307	12.1518	12.6531
74.4%	743.53	5	0.50248	12.1507	12.6531
74.4%	743.54	5	0.503641	12.1495	12.6531
74.4%	743.55	5	0.504791	12.1483	12.6531
74.4%	743.56	5	0.505929	12.1472	12.6531
74.4%	743.57	5	0.507054	12.1461	12.6531
74.4%	743.58	5	0.508166	12.145	12.6531
74.4%	743.59	5	0.509265	12.1439	12.6531
74.4%	743.6	5	0.510349	12.1428	12.6531
74.4%	743.61	5	0.51142	12.1417	12.6531
74.4%	743.62	5	0.512476	12.1407	12.6531
74.4%	743.63	5	0.513517	12.1396	12.6531
74.4%	743.64	5	0.514543	12.1386	12.6531
74.4%	743.65	5	0.515554	12.1376	12.6531
74.4%	743.66	5	0.51655	12.1366	12.6531
74.4%	743.67	5	0.517531	12.1356	12.6531
74.4%	743.68	5	0.518497	12.1346	12.6531
74.4%	743.69	5	0.519447	12.1337	12.6531
74.4%	743.7	5	0.520382	12.1328	12.6531
74.4%	743.71	5	0.521303	12.1318	12.6531
74.4%	743.72	5	0.522208	12.1309	12.6531
74.4%	743.73	5	0.523099	12.13	12.6531
74.4%	743.74	5	0.523975	12.1292	12.6531
74.4%	743.75	5	0.524836	12.1283	12.6531
74.4%	743.76	5	0.525684	12.1275	12.6531
74.4%	743.77	5	0.526518	12.1266	12.6531
74.4%	743.78	5	0.527338	12.1258	12.6531
74.4%	743.79	5	0.528145	12.125	12.6531
74.4%	743.8	5	0.528938	12.1242	12.6531
74.4%	743.81	5	0.529719	12.1234	12.6531
74.4%	743.82	5	0.530488	12.1227	12.6531
74.4%	743.83	5	0.531245	12.1219	12.6531
74.4%	743.84	5	0.531989	12.1212	12.6531
74.4%	743.85	5	0.532722	12.1204	12.6531
74.4%	743.86	5	0.533445	12.1197	12.6531
74.4%	743.87	5	0.534156	12.119	12.6531
74.4%	743.88	5	0.534857	12.1183	12.6531
74.4%	743.89	5	0.535547	12.1176	12.6531
74.4%	743.9	5	0.536228	12.1169	12.6531
74.4%	743.91	5	0.536899	12.1162	12.6531
74.4%	743.92	5	0.537561	12.1156	12.6531
74.4%	743.93	5	0.538213	12.1149	12.6531
74.4%	743.94	5	0.538857	12.1143	12.6531
74.4%	743.95	5	0.539493	12.1136	12.6531
74.4%	743.96	5	0.540121	12.113	12.6531
74.4%	743.97	5	0.54074	12.1124	12.6531
74.4%	743.98	5	0.541353	12.1118	12.6531
74.4%	743.99	5	0.541958	12.1112	12.6531
74.4%	744	5	0.542556	12.1106	12.6531
74.4%	744.01	5	0.543147	12.11	12.6531
74.4%	744.02	5	0.543732	12.1094	12.6531
74.4%	744.03	5	0.54431	12.1088	12.6531
74.4%	744.04	5	0.544883	12.1083	12.6531
74.4%	744.05	5	0.545451	12.1077	12.6531
74.4%	744.06	5	0.546013	12.1071	12.6531
74.4%	744.07	5	0.54657	12.1066	12.6531
74.4%	744.08	5	0.547123	12.106	12.6531
74.4%	744.09	5	0.547671	12.1055	12.6531
74.4%	744.1	5	0.548216	12.1049	12.6531
74.4%	744.11	5	0.548757	12.1044	12.6531
74.4%	744.12	5	0.549295	12.1038	12.6531
74.4%	744.13	5	0.549831	12.1033	12.6531
74.4%	744.14	5	0.550364	12.1028	12.6531
74.4%	744.15	5	0.550895	12.1022	12.6531
74.4%	744.16	5	0.551425	12.1017	12.6531
74.4%	744.17	5	0.551953	12.1012	12.6531
74.4%	744.18	5	0.552481	12.1007	12.6531
74.4%	744.19	5	0.553009	12.1001	12.6531
74.4%	744.2	5	0.553538	12.0996	12.6531
74.4%	744.21	5	0.554067	12.0991	12.6531
74.4%	744.22	5	0.554597	12.0985	12.6531
74.4%	744.23	5	0.55513	12.098	12.6531
74.4%	744.24	5	0.555664	12.0975	12.6531
74.4%	744.25	5	0.556202	12.0969	12.6531
74.4%	744.26	5	0.556742	12.0964	12.6531
74.4%	744.27	5	0.557286	12.0959	12.6531
74.4%	744.28	5	0.557835	12.0953	12.6531
74.4%	744.29	5	0.558388	12.0948	12.6531
74.4%	744.3	5	0.558946	12.0942	12.6531
74.4%	744.31	5	0.559509	12.0936	12.6531
74.4%	744.32	5	0.560078	12.0931	12.6531
